id,full_name,honorific,gender,party,photo_url,bio,education,date_of_birth,wikipedia_url,source_url,confidence,data_status,last_verified_at
625,Parvesh Verma,Shri,male,,,"Minister, Govt of Delhi (NCT)",,,,https://en.wikipedia.org/wiki/Rekha_Gupta_ministry,0.75,collected,2026-06-26
626,Ashish Sood,Shri,male,,,"Minister, Govt of Delhi (NCT)",,,,https://en.wikipedia.org/wiki/Rekha_Gupta_ministry,0.75,collected,2026-06-26
627,Manjinder Singh Sirsa,Shri,male,,,"Minister, Govt of Delhi (NCT)",,,,https://en.wikipedia.org/wiki/Rekha_Gupta_ministry,0.75,collected,2026-06-26
628,Ravinder Indraj Singh,Shri,male,,,"Minister, Govt of Delhi (NCT)",,,,https://en.wikipedia.org/wiki/Rekha_Gupta_ministry,0.75,collected,2026-06-26
629,Kapil Mishra,Shri,male,,,"Minister, Govt of Delhi (NCT)",,,,https://en.wikipedia.org/wiki/Rekha_Gupta_ministry,0.75,collected,2026-06-26
630,Pankaj Kumar Singh,Shri,male,,,"Minister, Govt of Delhi (NCT)",,,,https://en.wikipedia.org/wiki/Rekha_Gupta_ministry,0.75,collected,2026-06-26
631,Dhani Ram Shandil,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
632,Chander Kumar,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
633,Harshwardhan Chauhan,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
634,Jagat Singh Negi,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
635,Rohit Thakur,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
636,Anirudh Singh,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
637,Vikramaditya Singh,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
638,Rajesh Dharmani,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
639,Yadvinder Goma,Shri,male,,,"Minister, Govt of Himachal Pradesh",,,,https://en.wikipedia.org/wiki/Sukhu_ministry,0.75,collected,2026-06-26
640,Satpal Maharaj,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
641,Ganesh Joshi,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
642,Dhan Singh Rawat,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
643,Subodh Uniyal,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
644,Rekha Arya,Smt,female,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
645,Saurabh Bahuguna,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
646,Madan Kaushik,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
647,Bharat Singh Chaudhary,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
648,Pradip Batra,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
649,Khajan Dass,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
650,Ram Singh Kaira,Shri,male,,,"Minister, Govt of Uttarakhand",,,,https://en.wikipedia.org/wiki/Second_Dhami_ministry,0.75,collected,2026-06-26
651,Vishwajit Pratapsingh Rane,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
652,Subhash Shirodkar,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
653,Mauvin Godinho,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
654,Rohan Khaunte,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
655,Atanasio Monserrate,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
656,Subhash Phal Desai,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
657,Sudin Dhavalikar,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
658,Nilkanth Halarnkar,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
659,Digambar Kamat,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
660,Ramesh Tawadkar,Shri,male,,,"Minister, Govt of Goa",,,,https://en.wikipedia.org/wiki/Second_Pramod_Sawant_ministry,0.75,collected,2026-06-26
661,Sakina Itoo,Smt,female,,,"Minister, Govt of Jammu and Kashmir",,,,https://en.wikipedia.org/wiki/Second_Omar_Abdullah_ministry,0.75,collected,2026-06-26
662,Javid Ahmad Dar,Shri,male,,,"Minister, Govt of Jammu and Kashmir",,,,https://en.wikipedia.org/wiki/Second_Omar_Abdullah_ministry,0.75,collected,2026-06-26
663,Javed Ahmed Rana,Shri,male,,,"Minister, Govt of Jammu and Kashmir",,,,https://en.wikipedia.org/wiki/Second_Omar_Abdullah_ministry,0.75,collected,2026-06-26
664,Satish Sharma,Shri,male,,,"Minister, Govt of Jammu and Kashmir",,,,https://en.wikipedia.org/wiki/Second_Omar_Abdullah_ministry,0.75,collected,2026-06-26
665,Ratan Lal Nath,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
666,Pranjit Singha Roy,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
667,Santana Chakma,Smt,female,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
668,Sushanta Chowdhury,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
669,Tinku Roy,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
670,Bikash Debbarma,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
671,Sudhangshu Das,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
672,Sukla Charan Noatia,Smt,female,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
673,Animesh Debbarma,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
674,Kishor Barman,Shri,male,,,"Minister, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
675,Brishaketu Debbarma,Shri,male,,,"Minister of State, Govt of Tripura",,,,https://en.wikipedia.org/wiki/Second_Saha_ministry,0.75,collected,2026-06-26
676,Marcuise Marak,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
677,Sanbor Shullai,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
678,Sosthenes Sohtun,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
679,Timothy Shira,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
680,Wailadmiki Shylla,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
681,Lahkmen Rymbui,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
682,Metbah Lyngdoh,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
683,Methodius Dkhar,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
684,Brening Sangma,Shri,male,,,"Minister, Govt of Meghalaya",,,,https://en.wikipedia.org/wiki/Second_Conrad_Sangma_ministry,0.75,collected,2026-06-26
685,A. Namassivayam,Shri,male,,,"Minister, Govt of Puducherry",,,,https://py.gov.in/ministers,0.75,collected,2026-06-26
686,Malladi Krishna Rao,Shri,male,,,"Minister, Govt of Puducherry",,,,https://py.gov.in/ministers,0.75,collected,2026-06-26
687,P. Rajavelu,Shri,male,,,"Minister, Govt of Puducherry",,,,https://py.gov.in/ministers,0.75,collected,2026-06-26
688,V.P. Sivakolundhu,Shri,male,,,"Minister, Govt of Puducherry",,,,https://py.gov.in/ministers,0.75,collected,2026-06-26
689,G.N.S. Rajasekaran,Shri,male,,,"Minister, Govt of Puducherry",,,,https://py.gov.in/ministers,0.75,collected,2026-06-26
690,Konthoujam Govindas Singh,Shri,male,,,"Minister, Govt of Manipur",,,,https://assembly.mn.gov.in/council-of-ministers,0.75,collected,2026-06-26
691,Khurajam Loken Singh,Shri,male,,,"Minister, Govt of Manipur",,,,https://assembly.mn.gov.in/council-of-ministers,0.75,collected,2026-06-26
692,C. L. John,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
693,G. Kaito Aye,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
694,Jacob Zhimomi,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
695,K. G. Kenye,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
696,Metsubo Jamir,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
697,P. Bashangmongba Chang,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
698,P. Paiwang Konyak,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
699,Salhoutuonuo Kruse,Smt,female,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
700,Temjen Imna Along,Shri,male,,,"Minister, Govt of Nagaland",,,,https://en.wikipedia.org/wiki/Fifth_Rio_ministry,0.75,collected,2026-06-26
701,Ojing Tasing,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
702,Kento Jini,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
703,Balo Raja,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
704,Mama Natung,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
705,Dasanglu Pul,Smt,female,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
706,Pasang Dorjee Sona,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
707,Gabriel Denwang Wangsu,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
708,Wangki Lowang,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
709,Nyato Dukam,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
710,Biyuram Wahge,Shri,male,,,"Minister, Govt of Arunachal Pradesh",,,,https://en.wikipedia.org/wiki/Fifth_Pema_Khandu_ministry,0.75,collected,2026-06-26
711,Vanlalhlana,Shri,male,,,"Minister, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
712,C. Lalsawivunga,Shri,male,,,"Minister, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
713,Lalthansanga,Shri,male,,,"Minister, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
714,Vanlalthlana,Shri,male,,,"Minister, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
715,P. C. Vanlalruata,Shri,male,,,"Minister, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
716,Lalrinpuii,Smt,female,,,"Minister, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
717,F. Rodingliana,Shri,male,,,"Minister of State, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
718,B. Lalchhanzova,Shri,male,,,"Minister of State, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
719,Lalnilawma,Shri,male,,,"Minister of State, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
720,Lalnghinglova Hmar,Shri,male,,,"Minister of State, Govt of Mizoram",,,,https://en.wikipedia.org/wiki/Lalduhoma_ministry,0.75,collected,2026-06-26
721,Sonam Lama,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
722,Arun Kumar Upreti,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
723,Samdup Lepcha,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
724,Bhim Hang Limboo,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
725,Bhoj Raj Rai,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
726,G.T. Dhungel,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
727,Puran Kumar Gurung,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
728,Pintso Namgyal Lepcha,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
729,Nar Bahadur Dahal,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
730,Raju Basnet,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
731,Tshering Thendup Bhutia,Shri,male,,,"Minister, Govt of Sikkim",,,,https://en.wikipedia.org/wiki/Second_Tamang_ministry,0.75,collected,2026-06-26
732,N. Anand,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
733,Aadhav Arjuna,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
734,K. G. Arunraj,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
735,K. A. Sengottaiyan,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
736,P. Venkataramanan,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
737,C. T. R. Nirmal Kumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
738,Rajmohan Arumugam,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
739,T. K. Prabhu,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
740,S. Keerthana,Smt,female,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
741,Srinath,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
742,Kamali. S.,Smt,female,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
743,C. Vijayalakshmi,Smt,female,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
744,R. V. Ranjithkumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
745,Vinoth,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
746,Rajeev,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
747,B. Rajkumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
748,V. Gandhiraj,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
749,P. Mathanraja,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
750,Jegadeshwari. K.,Smt,female,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
751,M. Vijay Balaji,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
752,Logesh Tamilselvan,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
753,Vijay Tamilan Parthiban,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
754,S. Ramesh,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
755,R. Kumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
756,Thennarasu. K.,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
757,V. Sampath Kumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
758,J. Mohamed Farvas,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
759,D. Sarathkumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
760,N. Marie Wilson,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
761,K. Vignesh,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
762,S. Rajeshkumar,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
763,P. Viswanathan,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
764,A. M. Shahjahan,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
765,Vanni Arasu,Shri,male,,,"Minister, Govt of Tamil Nadu",,,,https://en.wikipedia.org/wiki/C._Joseph_Vijay_ministry,0.75,collected,2026-06-26
766,Ramesh Chennithala,Shri,male,,,"Minister, Govt of Kerala",,,,https://en.wikipedia.org/wiki/Satheesan_ministry,0.75,collected,2026-06-26
767,K. Muraleedharan,Shri,male,,,"Minister, Govt of Kerala",,,,https://en.wikipedia.org/wiki/Satheesan_ministry,0.75,collected,2026-06-26
768,Sunny Joseph,Shri,male,,,"Minister, Govt of Kerala",,,,https://en.wikipedia.org/wiki/Satheesan_ministry,0.75,collected,2026-06-26
